第一关怎么过的	游客	qq_mobile	1358608142	5	100次逃脱	1528720492	1528720492	284487		7	9				
我的只有二十五关~	游客	qq_mobile	1360050840	5	100次逃脱	1528720490	1528720490	284487		7	9				
第五关怎么过啊?哪位高手指点一下啊	游客	qq_mobile	1361985381	5	100次逃脱	1528720488	1528720488	284487		7	9				
什么玩玩阿。	游客	qq_mobile	1362241455	1	100次逃脱	1528720485	1528720485	284487		7	9				
好好玩的	游客	qq_mobile	1362413112	5	100次逃脱	1528720426	1528720426	284487		7	9				
意志益智	游客	qq_mobile	1362799288	5	100次逃脱	1528720425	1528720425	284487		7	9				
好	游客	qq_mobile	1364054724	5	100次逃脱	1528720423	1528720423	284487		7	9				
不错	游客	qq_mobile	1364213391	4	100次逃脱	1528720421	1528720421	284487		7	9				
还行，就是关太少了。	游客	qq_mobile	1365403681	4	100次逃脱	1528720419	1528720419	284487		7	9				
一般啦	游客	qq_mobile	1369589995	2	100次逃脱	1528718815	1528718815	284487		7	9				
为什么就这么几关，不是一百次逃脱吗	游客	qq_mobile	1373449760	4	100次逃脱	1528718813	1528718813	284487		7	9				
我只玩到31关就让我来这什么意思	游客	qq_mobile	1387184792	4	100次逃脱	1528718809	1528718809	284487		7	9				
情节不错，倒是，关卡好少，很久也不见更新	游客	qq_mobile	1387716055	3	100次逃脱	1528718806	1528718806	284487		7	9				
第二关的电视密码是多少，能者赐教	游客	qq_mobile	1387878996	5	100次逃脱	1528718804	1528718804	284487		7	9				
第一关就不会。。。求大神指点啊	游客	qq_mobile	1387893402	4	100次逃脱	1528718777	1528718777	284487		7	9				
好心人帮帮忙，这第二关什么过。我玩三天过不了？	游客	qq_mobile	1389064230	5	100次逃脱	1528718773	1528718773	284487			9				
界面简洁。太多广告。	游客	qq_mobile	1389122252	1	100次逃脱	1528718770	1528718770	284487		7	9				
关卡太太少	游客	qq_mobile	1389155692	4	100次逃脱	1528718766	1528718766	284487		7	9				
功能实用。使用方便。	游客	qq_mobile	1389157773	2	100次逃脱	1528718761	1528718761	284487		7	9				
玩到31不能玩了	游客	qq_mobile	1389175074	5	100次逃脱	1528718720	1528718720	284487		7	9				
怎么玩	游客	qq_mobile	1390044649	1	100次逃脱	1528718718	1528718718	284487		7	9				
31关不能玩了？	游客	qq_mobile	1391822363	4	100次逃脱	1528718716	1528718716	284487		7	9				
太多广告。但是挺好玩的	游客	qq_mobile	1394060556	4	100次逃脱	1528718714	1528718714	284487		7	9				
使用方便。速度很快。	游客	qq_mobile	1395415069	5	100次逃脱	1528718711	1528718711	284487		7	9				
很好玩，开动大脑	游客	qq_mobile	1396182325	5	100次逃脱	1528718686	1528718686	284487		7	9				
。。。	游客	qq_mobile	1396507156	4	100次逃脱	1528718684	1528718684	284487		7	9				
使用方便。	游客	qq_mobile	1396796151	4	100次逃脱	1528718682	1528718682	284487		7	9				
界面简洁。功能实用。	游客	qq_mobile	1396858412	5	100次逃脱	1528718678	1528718678	284487		7	9				
31关怎么过啊？	游客	qq_mobile	1396933527	5	100次逃脱	1528718675	1528718675	284487		7	9				
ssd使用方便。功能实用。经常卡死。太多广告。速度很快。闪退。	游客	qq_mobile	1397886519	5	100次逃脱	1528718613	1528718613	284487		7	9				
我想问一下，谁知道第一关电钻和钻头怎么组合在一起	游客	qq_mobile	1397967534	3	100次逃脱	1528718610	1528718610	284487		7	9				
使用方便。功能实用。	游客	qq_mobile	1397978235	5	100次逃脱	1528718607	1528718607	284487		7	9				
擦	游客	qq_mobile	1398098795	3	100次逃脱	1528718605	1528718605	284487		7	9				
什么情况！！！	游客	qq_mobile	1398133139	5	100次逃脱	1528718603	1528718603	284487		7	9				
不错	游客	qq_mobile	1398138695	4	100次逃脱	1528718591	1528718591	284487		7	9				
三十一关过了就不能玩了为什么呢	游客	qq_mobile	1398493938	2	100次逃脱	1528718588	1528718588	284487		7	9				
好玩	游客	qq_mobile	1398851379	5	100次逃脱	1528718586	1528718586	284487		7	9				
不错很喜欢，	游客	qq_mobile	1402429026	5	100次逃脱	1528718583	1528718583	284487		7	9				
32怎么不让玩呢？	游客	qq_mobile	1402889833	5	100次逃脱	1528718582	1528718582	284487		7	9				
挺有意思的，后边的关快点开呀	游客	qq_mobile	1403627151	5	100次逃脱	1528718567	1528718567	284487		7	9				
艹，，，，第一关怎么	游客	qq_mobile	1403925333	1	100次逃脱	1528718565	1528718565	284487		7	9				
挺有意思的，好玩	游客	qq_mobile	1404184224	5	100次逃脱	1528718563	1528718563	284487		7	9				
还行	游客	qq_mobile	1406517088	5	100次逃脱	1528717177	1528717177	284487		7	9				
很好玩	游客	qq_mobile	1408770967	5	100次逃脱	1528717175	1528717175	284487		7	9				
第三关怎么过	游客	qq_mobile	1409840771	4	100次逃脱	1528717173	1528717173	284487		7	9				
怎么三十二关不能玩呢	游客	qq_mobile	1410260493	3	100次逃脱	1528717171	1528717171	284487		7	9				
为什么只能单32关啊	游客	qq_mobile	1410668127	5	100次逃脱	1528717169	1528717169	284487		7	9				
还不错，有难度	__迷恋｀高跟鞋旳暧昧＂ 	qq_mobile	1411203513	3	100次逃脱	1528717152	1528717152	284487	378277056	2	9				
怎么不能玩了	__迷恋｀高跟鞋旳暧昧＂ 	qq_mobile	1411365448	4	100次逃脱	1528717149	1528717149	284487	378277056	7	9				
好玩	游客	qq_mobile	1412448535	4	100次逃脱	1528717147	1528717147	284487		7	9				
玩第二关过不了，想玩过不了只好卸载了	游客	qq_mobile	1412584599	3	100次逃脱	1528717145	1528717145	284487		7	9				
为什么到三十一关就不可以我玩了	后天	qq_mobile	1415085131	4	100次逃脱	1528717131	1528717131	284487	916765425	7	9				
还可以再模糊一点吗？	七七	qq_mobile	1417028307	1	100次逃脱	1528717129	1528717129	284487	546548414	7	9				
特别好玩	愛轉轇	qq_mobile	1417964367	5	100次逃脱	1528717127	1528717127	284487		7	9				
好玩	宁宁	qq_mobile	1418916316	5	100次逃脱	1528717126	1528717126	284487		7	9				
还不错，怎么31关就不可以玩了?	胸大穿不出白衬衫的纯洁、	qq_mobile	1419234759	5	100次逃脱	1528717124	1528717124	284487	2992985883	7	9				
好难啊，不过还挺好玩的	包子	qq_mobile	1421317592	4	100次逃脱	1528717107	1528717107	284487	1772253890	7	9				
第一关怎么过	微凉	qq_mobile	1421535050	5	100次逃脱	1528717104	1528717104	284487	1633198339	7	9				
好玩	小磊	qq_mobile	1424158318	5	100次逃脱	1528717101	1528717101	284487		7	9				
好玩	海枯石烂与我无关	qq_mobile	1424567506	5	100次逃脱	1528717099	1528717099	284487	2569977432	7	9				
32关为什么不让玩了	╰Sunny.☞娜娜^	qq_mobile	1424736508	5	100次逃脱	1528717097	1528717097	284487		7	9				
好玩	悲哉悲哉！	qq_mobile	1425131829	5	100次逃脱	1528717073	1528717073	284487	2293891708	7	9				
很好	132	qq_mobile	1425186751	5	100次逃脱	1528717071	1528717071	284487	210048509	7	9				
只能玩到31关???	__∝゛岁月、祭了回忆°	qq_mobile	1425367444	4	100次逃脱	1528717069	1528717069	284487	190307706	7	9				
不错	景暖	qq_mobile	1426297753	5	100次逃脱	1528717067	1528717067	284487	1096085857	7	9				
还好	゛_Broken ˆAngle.℡	qq_mobile	1426690066	5	100次逃脱	1528717065	1528717065	284487	570652396	7	9				
好难，第一关都不会	l 安然anr	qq_mobile	1427280190	3	100次逃脱	1528717042	1528717042	284487	1771533117	7	9				
第一关怎么过	眼泪的错觉i	qq_mobile	1429792594	3	100次逃脱	1528717040	1528717040	284487	893349776	8	9				
第一关找到5个道具都不会用。。	苹果果酱	qq_mobile	1435728563	4	100次逃脱	1528717038	1528717038	284487	574461937	8	9				
第一关的 最后是怎么用凳子个刀啊	☞我姓马灬我心麻☜	qq_mobile	1439462034	4	100次逃脱	1528717036	1528717036	284487	1528466543	8	9				
第一关就傻了。\t好奇那个内裤怎么用，穿自己身上？？	您妹夫	qq_mobile	1439716410	4	100次逃脱	1528717034	1528717034	284487	1740078095	8	9				
第一关怎么过呀？求大神帮	吕云乔	qq_mobile	1439786987	5	100次逃脱	1528716950	1528716950	284487	1729466020	8	9				
第一關怎麼過	失信?	qq_mobile	1441802153	2	100次逃脱	1528716948	1528716948	284487	1294844457	8	9				
会越来越变态	梦终究会实现	qq_mobile	1443679769	2	100次逃脱	1528716945	1528716945	284487	2604021273	8	9				
第二关怎么玩？	天梦星水	qq_mobile	1443775906	4	100次逃脱	1528716941	1528716941	284487	1424081139	8	9				
挺好，就第二关都破不了。。。	合欢花开	qq_mobile	1462157437	4	100次逃脱	1528716938	1528716938	284487	1874462571	8	9				
14关最后怎么过	花落、忆流年	qq_mobile	1491826487	1	100次逃脱	1528701927	1528701927	284487	2446371423	9	9				
	荣易	qq_mobile	1493549484	4	100次逃脱	1528701925	1528701925	284487		9	9				
内裤用刀割	水无痕	qq_mobile	1504680468	2	100次逃脱	1528701923	1528701923	284487	1453349726	9	9				
给个四星是因为，到31之后玩不了了，游戏还是挺好玩的	心在路上	qq_mobile	1526609109	4	100次逃脱	1528701921	1528701921	284487		9	9				
格一斗一剑一神 ，玩法多样，画面精美，首款能赚钱的游戏，不充钱也能玩的很过瘾，我为格一斗一剑一神代言，有没有一起玩的？我带，格一斗一剑一神很好玩，画面很漂亮，当前最好玩最火爆流行最好玩的游戏	景甜	qq_mobile	1527069833	5	100次逃脱	1528701920	1528701920	284487	3519851419	9	9				
<div class="item-text-body" data-review-119578="contents">\n                            <p>好玩啊嘻嘻</p>\n                    </div>	r	taptap	1471493555	5.0	100種死法	1528484324	1528484324	3643							
<div class="item-text-body" data-review-134064="contents">\n                            <p>100种作死法</p>\n                    </div><div class="item-text-body" data-comment-122808="contents">\n                                            <p>不可预料。。</p>\n                                    </div>	小宅	taptap	1471898234	5.0	100種死法	1528484321	1528484321	3643							
<div class="item-text-body" data-review-158589="contents">\n                            <p>我以为是让他们死，再回来看简介是拯救他们。我。。。</p>\n                    </div><div class="item-text-body" data-comment-143096="contents">\n                                            <p>开始我也是抱着弄死他们心态下的</p>\n                                    </div>	FH	taptap	1472533031	5.0	100種死法	1528484315	1528484315	3643							
<div class="item-text-body" data-review-160713="contents">\n                            <p>你要在及时的时间内拯救他们，不论前一秒他们正在干什么，此刻你化身为上帝为他们扫除障碍。(｡ì _ í｡)</p><p>虽然一开始我也以为是让他们死?</p>\n                    </div>	吐槽木头	taptap	1472569914	3.0	100種死法	1528484313	1528484313	3643							
<div class="item-text-body" data-review-704672="contents">\n                            <p>还可以有很多有趣的关卡</p>\n                    </div>	→虢輛✔	taptap	1482499380	5.0	100種死法	1528484322	1528484322	3643							
<div class="item-text-body" data-review-716196="contents">\n                            <p>interesting</p>\n                    </div>	云辰	taptap	1482592769	5.0	100種死法	1528484325	1528484325	3643							
<div class="item-text-body" data-review-980868="contents">\n                            <p>看截图以为是我扮演恶魔要吓死他们的游戏...</p><p>结果我需要拯救他们，玩法类似蠢蠢的死法，很有意思，而且这款游戏比蠢蠢的死法多出了很多新内容，比如说玩法更多，可以收集卡牌解锁更多游戏，而且还有很多成就去解锁。收集癖福音啊。</p><p>*画面简洁，没有过多特效，传达的东西一目了然</p><p>*轻快的音效和bgm</p><p>*游戏到后期极大的考验反应能力和手速（单身男士福音）</p><p>*内容充实，玩不腻，可以叫上朋友来比一比♂</p><p>♞有些游戏需要陀螺仪来支持，小心突然出现躺着的玩家猝不及防...</p>\n                    </div>	凛	taptap	1485436239	4.0	100種死法	1528484308	1528484308	3643							
<div class="item-text-body" data-review-1020541="contents">\n                            <p>好玩啊，收集强迫症犯了</p>\n                    </div><div class="item-text-body" data-comment-4298742="contents">\n                                            <p>怎么样下载</p>\n                                    </div>	一支酒	taptap	1485870771	5.0	100種死法	1528484327	1528484327	3643							
<div class="item-text-body" data-review-2098192="contents">\n                            <p>666666666</p>\n                    </div>	사실 나는 매우 순수	taptap	1496587619	5.0	100種死法	1528484329	1528484329	3643							
<div class="item-text-body" data-review-3904714="contents">\n                            <p>怎么下载不了？</p><p>……准确地来说是</p><p>怎么下载？</p>\n                    </div>	小Q小希	taptap	1505546439	2.0	100種死法	1528484334	1528484334	3643							
<div class="item-text-body" data-review-4256424="contents">\n                            <p>怎么下载游戏啊</p>\n                    </div><div class="item-text-body" data-comment-3187561="contents">\n                                            <p>右上角不是有“下载”两字吗</p>\n                                    </div>	邵元翰	taptap	1506852685	1.0	100種死法	1528484335	1528484335	3643							
<div class="item-text-body" data-review-5890756="contents">\n                            <p>有100种？？？？？</p>\n                    </div>	della	taptap	1512155919	3.0	100種死法	1528484332	1528484332	3643							
<div class="item-text-body" data-review-7155701="contents">\n                            <p>玩法类似蠢蠢的死法，帮助这一家人躲避危险活下来，把恶魔气得哈哈哈哈哈哈</p>\n                    </div>	光	taptap	1517322488	5.0	100種死法	1528484317	1528484317	3643							
<div class="item-text-body" data-review-7715619="contents">\n                            <p>太棒了</p>\n                    </div>	手机用户20837637	taptap	1518957247	5.0	100種死法	1528484337	1528484337	3643							
<div class="item-text-body" data-review-8115583="contents">\n                            <p>还行，玩的不错</p>\n                    </div>	Devil.	taptap	1520635404	5.0	100種死法	1528484318	1528484318	3643							
这个游戏太好玩了。	半颗、糖" 甜到'伤～	qq_mobile	1443418089	5	100道门-平衡世界	1528700586	1528700586	1188615	2951959851	20	20				
30关以后就不能玩了？tell me why！	夏洛幽莹	qq_mobile	1502776795	3	100道门:世界历史	1528699982	1528699982	11797870	3193249436	3	3				
界面简洁。功能实用。速度很快。	游客	qq_mobile	1408286584	5	100道门大逃亡	1528718712	1528718712	10865990		217	217				
&amp;关?？	神秘人	qq_mobile	1430551300	3	100道门大逃亡	1528718706	1528718706	10865990		217	217				
	。	qq_mobile	1438768749	5	100道门大逃亡	1528718702	1528718702	10865990	455005078	217	217				
	私はあなたが大好きです	qq_mobile	1510382664	5	100道门大逃亡	1528718700	1528718700	10865990	1919835406	217	217				
你爱讲座无虚席。好巴西南海洋房产权威性质朴了哦我表演讲述不出台下载满满屋顶峰你也可能让他就一	游客	qq_mobile	1408628118	5	100道门：地狱逃生 100 Inferno Escape	1528700964	1528700964	10186755		10	12				
广告很多，很好玩	谎言蔓延	qq_mobile	1454736310	4	100道门：地狱逃生 100 Inferno Escape	1528707671	1528707671	10186755	1978514810	12	12				
41关怎么过呀	Follow me	qq_mobile	1459642891	5	100道门：地狱逃生 100 Inferno Escape	1528707668	1528707668	10186755	694470950	12	12				
14关先按红在按黄、绿、蓝	瓜帽	qq_mobile	1460194716	5	100道门：地狱逃生 100 Inferno Escape	1528707664	1528707664	10186755		12	12				
28关怎么过？	游客	qq_mobile	1464440758	5	100道门：地狱逃生 100 Inferno Escape	1528707661	1528707661	10186755		12	12				
很好，24关怎过呀，谁能告诉我一下，??	相濡以沫づ	qq_mobile	1483413293	5	100道门：地狱逃生 100 Inferno Escape	1528707660	1528707660	10186755		12	12				
44关怎么过	枯心人	qq_mobile	1497956121	4	100道门：地狱逃生 100 Inferno Escape	1528700975	1528700975	10186755	785470827	12	12				
	风声	qq_mobile	1503665168	5	100道门：地狱逃生 100 Inferno Escape	1528700972	1528700972	10186755	2180756774	12	12				
	仔仔	qq_mobile	1514775456	2	100道门：地狱逃生 100 Inferno Escape	1528700970	1528700970	10186755	2097098273	12	12				
24关怎么过	小楼昨夜又东风	qq_mobile	1515847542	5	100道门：地狱逃生 100 Inferno Escape	1528700969	1528700969	10186755	1169604757	12	12				
15关怎么过？求大神解答??	贩卖可爱.♡	qq_mobile	1519453165	3	100道门：地狱逃生 100 Inferno Escape	1528700966	1528700966	10186755	2276125837	12	12				
???	Who I am	qq_mobile	1509180081	5	100门和电梯	1528692307	1528692307	1201916	3483844723	1	1				
???	Who I am	qq_mobile	1509180082	5	100门和电梯	1528692307	1528692307	1201916	3483844723	1	1				
	45。仰望星空	qq_mobile	1519404060	1	100门和电梯	1528692307	1528692307	1201916	2735310873	1	1				
十一关?杂红色的按钮	南岸青栀-	qq_mobile	1513623038	5	100门季节	1528718716	1528718716	10897644	34409066	14	14				
还可以	阿九	qq_mobile	1519293406	4	100门季节	1528718715	1528718715	10897644	3049067926	14	14				
36关不能玩	萌宝宝	qq_mobile	1519384621	2	100门季节	1528718712	1528718712	10897644		14	14				
	你对他笑丶我心已死	qq_mobile	1522901224	1	100门季节	1528718707	1528718707	10897644	2230805844	14	14				
19关怎么过	爱你一世（淼）	qq_mobile	1524712511	5	100门季节	1528718703	1528718703	10897644	2856744461	14	14				
	&假如'过去'如果々	qq_mobile	1433326207	5	100间格门100 Fusumas “room escape game”	1528466265	1528466265	1276464	958115409	17	17				
垃圾	我爱刘得得	qq_mobile	1433759143	5	100间格门100 Fusumas “room escape game”	1528466263	1528466263	1276464	754483838	17	17				
第九关怎么过	小小的人i	qq_mobile	1435659318	5	100间格门100 Fusumas “room escape game”	1528466261	1528466261	1276464	2440079720	17	17				
第四关怎么过	叶昱凯是笨蛋	qq_mobile	1436686740	5	100间格门100 Fusumas “room escape game”	1528466256	1528466256	1276464	2250283984	17	17				
我吐血 ◐▂◐\n                 ‖	人不妖	qq_mobile	1438150656	5	100间格门100 Fusumas “room escape game”	1528466255	1528466255	1276464	1198479860	17	17				
esrttygq	游客	qq_mobile	1359291674	5	100项任务：偷天大厦	1528702088	1528702088	1016207		9	13				
怎么玩啊？	游客	qq_mobile	1359778576	5	100项任务：偷天大厦	1528702084	1528702084	1016207		9	13				
什么啊。我玩100doors2013怎么转这里来了？	游客	qq_mobile	1359991732	1	100项任务：偷天大厦	1528702082	1528702082	1016207		9	13				
，，，，，	游客	qq_mobile	1361003140	4	100项任务：偷天大厦	1528702077	1528702077	1016207		9	13				
就	游客	qq_mobile	1361242180	5	100项任务：偷天大厦	1528702063	1528702063	1016207		9	13				
第二关就进不了了！	游客	qq_mobile	1363185845	3	100项任务：偷天大厦	1528702062	1528702062	1016207		10	13				
挺好的，很好呀的但是后面没有前面好玩	游客	qq_mobile	1368328038	5	100项任务：偷天大厦	1528702061	1528702061	1016207		10	13				
垃圾。真垃圾。大家别被骗了	游客	qq_mobile	1379207946	1	100项任务：偷天大厦	1528702059	1528702059	1016207		11	13				
垃圾游戏	灬`ˊ一辈子。一个人	qq_mobile	1439629907	1	100项任务：偷天大厦	1528702057	1528702057	1016207	2475677884	13	13				
有点像密逃脱，好玩	浪迹天涯	qq_mobile	1439734154	3	100项任务：偷天大厦	1528702032	1528702032	1016207	2535935391	13	13				
嗯嗯	無心√亦安	qq_mobile	1439735033	5	100项任务：偷天大厦	1528702031	1528702031	1016207	1903260519	13	13				
	繁华年间^O^谁许我一生	qq_mobile	1439797207	5	100项任务：偷天大厦	1528702029	1528702029	1016207	2718990595	13	13				
呵呵，太费脑子	獨等゜只爲她ヅ	qq_mobile	1440220339	5	100项任务：偷天大厦	1528702027	1528702027	1016207	315467999	13	13				
好	一人，一车，一世界@	qq_mobile	1440229813	5	100项任务：偷天大厦	1528702016	1528702016	1016207	2360604947	13	13				
	骆志军	qq_mobile	1440303343	1	100项任务：偷天大厦	1528702014	1528702014	1016207	1519613795	13	13				
好玩找不到钥匙了	完美人生	qq_mobile	1440429720	5	100项任务：偷天大厦	1528702010	1528702010	1016207	840505200	13	13				
碉堡了	贾政经	qq_mobile	1440551029	5	100项任务：偷天大厦	1528702006	1528702006	1016207	1582221471	13	13				
	◣心痛无痕◥	qq_mobile	1440557691	5	100项任务：偷天大厦	1528702005	1528702005	1016207	2517298260	13	13				
	夏始夏末	qq_mobile	1440678259	5	100项任务：偷天大厦	1528701994	1528701994	1016207	1613590932	13	13				
保险箱那里过不了，听到声音了都没用。开不了门，一直说重试！！！	‥     左耳东°	qq_mobile	1444532953	3	100项任务：偷天大厦	1528701993	1528701993	1016207	1315529567	13	13				
好玩，但是，第一个怎么过	诚信刷QQ服务	qq_mobile	1448109518	5	100项任务：偷天大厦	1528701992	1528701992	1016207	3218527028	13	13				
很好玩啊	包子脸哥哥	qq_mobile	1448112594	5	100项任务：偷天大厦	1528701991	1528701991	1016207	476736817	13	13				
我通关了	︶﹉梦倾城べ	qq_mobile	1448342220	5	100项任务：偷天大厦	1528701990	1528701990	1016207	2238842797	13	13				
骗我下载个应用宝，根本没有汉化版，nn，垃圾，让农村人咋办	涵曦™如果你愿意	qq_mobile	1452158836	1	100项任务：偷天大厦	1528701978	1528701978	1016207		2147483647	13				
	♔男女无闻 ✘	qq_mobile	1452915387	5	100项任务：偷天大厦	1528701976	1528701976	1016207	1011296314	13	13				
	閁橓と簡	qq_mobile	1460057617	5	100项任务：偷天大厦	1528701972	1528701972	1016207	1178842100	13	13				
	壁咚？呵~	qq_mobile	1516803338	5	100项任务：偷天大厦	1528701971	1528701971	1016207	2564498552	13	13				
我也是个手游迷，我只玩超级好玩的游戏，剑魔缘   当前最好玩最火爆流行的游戏，怪不得现在大半个中国都在玩  剑魔缘  这款游戏，真的超级好玩，不玩真的悔三生，现在来玩 剑魔缘 每人发666话费	潘腾良	qq_mobile	1523853074	5	100项任务：偷天大厦	1528701966	1528701966	1016207		13	13				
不错  难度适中可以激励人突破自己极限	小傲娇	qq_mobile	1454085361	5	1010	1528693923	1528693923	12255402	2293520705	2	3				
很好玩的一个游戏，有意思，用来消磨时间非常好！值得推荐	@我是谁的谁？	qq_mobile	1462787992	5	1010	1528693922	1528693922	12255402	1211093655	2	3				
无聊的时候，可以很好的打发时间，非常好的游戏	没有你我一样可以很好	qq_mobile	1462862582	5	1010	1528693921	1528693921	12255402	2604335881	2	3				
话不多说游戏挺好玩，在朋友的手机上找到的，很喜欢，五星	A❀暖阳丶	qq_mobile	1470583059	5	1010	1528693920	1528693920	12255402	2434288912	2	3				
最近广告真是过分！！！几秒跳一次，kao	小师妹☺	qq_mobile	1506146876	1	1010	1528703150	1528703150	12255402	837742662	3	3				
很好玩，就是界面太简单	我是路过的代上	qq_mobile	1507012208	4	1010	1528703148	1528703148	12255402	1715637161	3	3				
很好	大灰狼~~王叔	qq_mobile	1508753383	5	1010	1528703146	1528703146	12255402	1624259883	3	3				
ヽ(&bull;̀&omega;&bull;́ )ゝ超赞	倪坎迎	qq_mobile	1510470295	5	1010	1528703146	1528703146	12255402	2605006629	3	3				
	六日	qq_mobile	1510723608	3	1010	1528703144	1528703144	12255402	2904370875	3	3				
	✾颲岙✿༄	qq_mobile	1515815193	5	1010	1528700146	1528700146	12255402	1262242963	3	3				
	Aimee	qq_mobile	1516097599	5	1010	1528700144	1528700144	12255402	727529022	3	3				
太好玩儿了，好玩儿的不得了。	一帘幽梦	qq_mobile	1519904647	5	1010	1528700142	1528700142	12255402	2026591292	3	3				
	丶齐安	qq_mobile	1520749222	5	1010	1528700138	1528700138	12255402	1418751342	3	3				
	故渊	qq_mobile	1521620204	5	1010	1528700137	1528700137	12255402	2639866719	3	3				
	随遇而安	qq_mobile	1523345834	5	1010	1528693925	1528693925	12255402	735682678	3	3				
超级打发时间的小游戏，玩一局的时间可以看一部电影了	时光无言	qq_mobile	1523971182	4	1010	1528693925	1528693925	12255402	1009399375	3	3				
	Delicate	qq_mobile	1524373904	5	1010	1528693924	1528693924	12255402		3	3				
	陈北边	qq_mobile	1525936098	5	1010	1528693924	1528693924	12255402	1479749653	3	3				
	逍妙	qq_mobile	1527309707	4	1010	1528693923	1528693923	12255402		3	3				
<div class="item-text-body" data-review-4753="contents">\n                            <p>玩到8000，在班里称霸了</p>\n                    </div>	好长的名字可以让你的朋友更容易	taptap	1465903471	4.0	1010!	1528361997	1528361997	1548							
<div class="item-text-body" data-review-15545="contents">\n                            <p>我现在的记录是20796</p>\n                    </div>	57927@Social	taptap	1468088540	5.0	1010!	1528362054	1528362054	1548							
<div class="item-text-body" data-review-19518="contents">\n                            <p>之前玩过超级久觉得和2048还有合成十可以放一个专辑里，都属于杀时间必备</p>\n                    </div>	少女侥幸活至今	taptap	1468282861	5.0	1010!	1528361985	1528361985	1548							
<div class="item-text-body" data-review-56779="contents">\n                            <p>当你实在没东西玩的时候这绝对是不二选择。</p>\n                    </div>	EVIL	taptap	1469448118	5.0	1010!	1528362037	1528362037	1548							
<div class="item-text-body" data-review-64401="contents">\n                            <p>当时跟2048一块盛行一时，2048我不拿手，但是这个一玩玩了挺久记录是七千多。不喜欢带hp的模式！简直不过瘾啊QAQ</p>\n                    </div>	Aricher_松野瑞松	taptap	1469698009	5.0	1010!	1528361988	1528361988	1548							
<div class="item-text-body" data-review-90693="contents">\n                            <p>我已经中毒了</p>\n                    </div>	一二	taptap	1470644336	5.0	1010!	1528361957	1528361957	1548							
<div class="item-text-body" data-review-104363="contents">\n                            <p>好玩⊙▽⊙</p><p>画风不错</p><p>中毒啊≥﹏≤</p>\n                    </div>	无敌勇士小彧酱！	taptap	1471023756	4.0	1010!	1528361918	1528361918	1548							
<div class="item-text-body" data-review-114446="contents">\n                            <p>烧时间最佳选择 从早上6点开始玩 一不注意就吃午饭了。</p>\n                    </div>	Jun	taptap	1471336376	5.0	1010!	1528361996	1528361996	1548							
<div class="item-text-body" data-review-114998="contents">\n                            <p>杀时间利器有木有，必须5星啊！</p>\n                    </div>	昵称	taptap	1471350405	5.0	1010!	1528362058	1528362058	1548							
<div class="item-text-body" data-review-115255="contents">\n                            <p>是一个上课不想听课时的好游戏！！！！</p><p>第一次玩这个是拿了同学的手机，结果破了他的记录，4700多分，当时在我们班还掀起了一阵热潮！（但至今我班无人能破……）</p>\n                    </div><div class="item-text-body" data-comment-107143="contents">\n                                            <p>所以你们班都在用TapTap吗~</p>\n                                    </div>	海獭吉	taptap	1471356628	5.0	1010!	1528361863	1528361863	1548							
<div class="item-text-body" data-review-138697="contents">\n                            <p>没事无聊就玩玩，还是很不错的。</p>\n                    </div>	γ	taptap	1472026226	5.0	1010!	1528361958	1528361958	1548							
<div class="item-text-body" data-review-153339="contents">\n                            <p>说句实在话，我觉得挺弱智的，没什么可玩性但是消磨时间还可以，总体来讲弱智但不失清新，也就是说他应该是一个强装文艺的***青年。</p>\n                    </div>	自由平等公正法治爱国敬业诚信	taptap	1472383453	5.0	1010!	1528361962	1528361962	1548							
<div class="item-text-body" data-review-168124="contents">\n                            <p>不错，无聊时玩玩</p>\n                    </div>	不停学习的吃土山羊	taptap	1472793788	3.0	1010!	1528362093	1528362093	1548							
<div class="item-text-body" data-review-177093="contents">\n                            <p>就是想办法把图案拼成一条直线，看起来特别无聊，但是我玩了一个学期……</p><p>嗯……太好玩了！！！！</p><p>毁我青春的游戏啊！！！??</p>\n                    </div>	绝绝绝绝绝	taptap	1473023190	5.0	1010!	1528361989	1528361989	1548							
<div class="item-text-body" data-review-177123="contents">\n                            <p>下载下来 玩了一局 花掉了接近一个半小时 玩了1w多分的一局 然后就把游戏卸载了_(:з)∠)_ 游戏本身是不错 不过还是太单调 玩久了心累 但是又舍不得自己的高分</p>\n                    </div>	凤凰君	taptap	1473029697	4.0	1010!	1528361857	1528361857	1548							
<div class="item-text-body" data-review-204130="contents">\n                            <p>额....反正就是有毒?轻轻松松都是上万分的 但是自己最高的近三万分的记录半天超不了了?同学最高有40000多分的?</p>\n                    </div>	Ariana	taptap	1473876705	4.0	1010!	1528361933	1528361933	1548							
<div class="item-text-body" data-review-214577="contents">\n                            <p>感谢tap,w我在百度找不到这个正版，全tm广告版，用不了gogle play</p>\n                    </div><div class="item-text-body" data-comment-184274="contents">\n                                            <p>哈哈</p>\n                                    </div>	馮	taptap	1474119495	5.0	1010!	1528361961	1528361961	1548							
